"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","HR","Croatia",27.638190950,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","HU","Hungary",37.298636920,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","IE","Ireland",6.593406590,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","IS","Iceland",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","IT","Italy",15.792966150,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","LT","Lithuania",21.782178210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","LU","Luxembourg",11.111111110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","LV","Latvia",28.205128200,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","MT","Malta",3.448275860,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","NL","Netherlands",5.093167700,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","NO","Norway",4.800000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","PL","Poland",33.155080210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","PT","Portugal",15.703971110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","RO","Romania",55.128205120,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","SE","Sweden",4.368932030,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","SI","Slovenia",14.942528730,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","SK","Slovakia",43.951612900,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2018","UK","United Kingdom",5.967976710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","AT","Austria",13.358778620,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","BE","Belgium",10.681818180,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","BG","Bulgaria",25.233644850,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","CY","Cyprus",21.212121210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","CZ","Czechia",14.453781510,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","DE","Germany",12.855787470,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","DK","Denmark",3.258655800,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","EE","Estonia",5.797101440,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","EL","Greece",48.936170210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","ES","Spain",21.770551030,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","FI","Finland",6.277056270,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","FR","France",12.716763000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","HR","Croatia",26.229508190,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","HU","Hungary",33.182332950,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","IE","Ireland",6.545454540,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","IT","Italy",13.732208750,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","LT","Lithuania",16.346153840,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","LU","Luxembourg",9.677419350,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","LV","Latvia",32.653061220,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","MT","Malta",7.692307690,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","NL","Netherlands",5.131964800,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","NO","Norway",7.432432430,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","PL","Poland",24.449877750,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","PT","Portugal",17.775665390,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","RO","Romania",55.434782600,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","SE","Sweden",9.773371100,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","SI","Slovenia",20.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","SK","Slovakia",39.086294410,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2019","UK","United Kingdom",5.944566010,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","AT","Austria",15.080527080,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","BE","Belgium",12.447257380,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","BG","Bulgaria",42.857142850,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","CY","Cyprus",20.634920630,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","CZ","Czechia",15.742397130,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","DE","Germany",13.936889550,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","DK","Denmark",4.373757450,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","EE","Estonia",12.658227840,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","EL","Greece",35.714285710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","ES","Spain",16.802610110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","FI","Finland",3.695150110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","FR","France",12.643036560,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","HR","Croatia",30.303030300,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","HU","Hungary",33.761232340,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","IE","Ireland",7.279693480,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","IS","Iceland",12.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","IT","Italy",15.947995660,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","LT","Lithuania",25.619834710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","LU","Luxembourg",8.510638290,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","LV","Latvia",25.581395340,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","MT","Malta",8.163265300,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","NL","Netherlands",3.619302940,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","NO","Norway",6.382978720,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","PL","Poland",28.481012650,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","PT","Portugal",13.434247870,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","RO","Romania",43.918918910,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","SE","Sweden",4.229195080,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","SI","Slovenia",13.440860210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2020","SK","Slovakia",48.917748910,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","AT","Austria",15.875169600,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","BE","Belgium",10.647181620,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","BG","Bulgaria",32.530120480,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","CY","Cyprus",24.509803920,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","CZ","Czechia",16.302521000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","DE","Germany",14.839385470,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","DK","Denmark",3.501945520,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","EE","Estonia",14.942528730,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","EL","Greece",33.333333330,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","ES","Spain",17.021276590,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","FI","Finland",4.212860310,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","FR","France",12.129870120,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","HR","Croatia",31.308411210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","HU","Hungary",34.339314840,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","IE","Ireland",8.214285710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","IS","Iceland",9.375000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","IT","Italy",17.203019460,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","LT","Lithuania",25.465838500,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","LU","Luxembourg",8.108108100,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","LV","Latvia",29.487179480,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","MT","Malta",11.428571420,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","NL","Netherlands",5.205479450,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","NO","Norway",6.796116500,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","PL","Poland",27.954545450,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","PT","Portugal",14.088669950,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","RO","Romania",45.893719800,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","SE","Sweden",11.830635110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","SI","Slovenia",13.229571980,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2021","SK","Slovakia",44.186046510,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","AT","Austria",16.395864100,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","BE","Belgium",14.823008840,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","BG","Bulgaria",40.789473680,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","CY","Cyprus",32.989690720,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","CZ","Czechia",20.620155030,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","DE","Germany",13.244001240,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","DK","Denmark",2.429149790,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","EE","Estonia",15.294117640,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","EL","Greece",48.703494920,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","ES","Spain",22.557471260,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","FI","Finland",4.976303310,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","FR","France",11.320754710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","HR","Croatia",34.980988590,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","HU","Hungary",31.200787400,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","IE","Ireland",8.609271520,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","IS","Iceland",11.428571420,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","IT","Italy",16.434680520,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","LT","Lithuania",24.260355020,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","LU","Luxembourg",6.666666660,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","LV","Latvia",20.833333330,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","MT","Malta",10.638297870,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","NL","Netherlands",5.952380950,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","NO","Norway",6.077348060,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","PL","Poland",24.572649570,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","PT","Portugal",11.780336580,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","RO","Romania",53.913043470,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","SE","Sweden",11.019929660,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","SI","Slovenia",14.545454540,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2022","SK","Slovakia",30.733944950,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","AT","Austria",14.205344580,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","BE","Belgium",11.612903220,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","BG","Bulgaria",33.333333330,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","CY","Cyprus",24.761904760,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","CZ","Czechia",20.163934420,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","DE","Germany",12.545403740,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","DK","Denmark",3.282275710,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","EE","Estonia",13.698630130,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","EL","Greece",53.400309110,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","ES","Spain",15.098468270,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","FI","Finland",6.811989100,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","HR","Croatia",28.688524590,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","HU","Hungary",30.947368420,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","IE","Ireland",6.620209050,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","IS","Iceland",3.703703700,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","IT","Italy",15.988547310,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","LI","Liechtenstein",-,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","LT","Lithuania",14.084507040,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","LU","Luxembourg",12.765957440,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","LV","Latvia",22.727272720,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","MT","Malta",5.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","NL","Netherlands",6.597671410,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","NO","Norway",7.142857140,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","PL","Poland",25.630252100,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","PT","Portugal",10.160880600,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","RO","Romania",52.671755720,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","SE","Sweden",9.684947490,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","SI","Slovenia",11.965811960,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2023","SK","Slovakia",43.421052630,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","AT","Austria",13.784764200,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","BE","Belgium",6.959706950,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","BG","Bulgaria",28.735632180,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","CY","Cyprus",23.750000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","CZ","Czechia",15.730337070,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","DE","Germany",13.144218270,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","DK","Denmark",1.452282150,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","EE","Estonia",7.339449540,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","EL","Greece",53.393665150,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","ES","Spain",16.900369000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","FI","Finland",2.356020940,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","FR","France",10.619242570,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","HR","Croatia",33.603238860,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","HU","Hungary",30.708661410,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","IE","Ireland",5.343511450,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","IS","Iceland",5.000000000,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","IT","Italy",13.756613750,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","LT","Lithuania",25.433526010,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","LU","Luxembourg",15.789473680,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","LV","Latvia",13.846153840,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","MT","Malta",7.843137250,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","NL","Netherlands",5.077262690,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","NO","Norway",5.084745760,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","PL","Poland",21.517027860,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","PT","Portugal",10.439560430,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","RO","Romania",34.108527130,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","SE","Sweden",9.905660370,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","SI","Slovenia",13.440860210,""
"Antimicrobial resistance","Pseudomonas aeruginosa|Carbapenems","R - resistant isolates, percentage  ","%","2024","SK","Slovakia",39.800995020,""
